Pickup_Latitude,Pickup_Longitude,Dropoff_Lattitude,Dropoff_Longitude,Counts
40.737,-73.989,40.756,-73.973,208
40.737,-73.993,40.756,-73.991,208
40.739,-73.987,40.731,-73.992,208
40.739,-73.988,40.751,-73.979,208
40.739,-73.996,40.744,-74.006,208
40.741,-73.981,40.752,-73.976,208
40.741,-73.99,40.736,-73.994,208
40.741,-73.994,40.757,-73.983,208
40.741,-74.008,40.75,-74.003,208
40.742,-73.975,40.772,-73.953,208
40.742,-73.981,40.747,-73.977,208
40.742,-74.004,40.705,-74.017,208
40.743,-73.974,40.751,-73.991,208
40.743,-73.977,40.728,-73.988,208
40.743,-73.98,40.752,-73.973,208
40.743,-73.993,40.757,-73.983,208
40.744,-73.979,40.75,-73.975,208
40.744,-73.988,40.738,-73.992,208
40.745,-73.989,40.742,-74.004,208
40.746,-73.982,40.735,-73.991,208
40.747,-73.977,40.754,-73.972,208
40.747,-73.99,40.768,-73.862,208
40.747,-73.993,40.756,-73.991,208
40.748,-73.983,40.759,-73.975,208
40.749,-73.973,40.72,-74.01,208
40.749,-73.992,40.725,-73.997,208
40.749,-74.004,40.75,-73.995,208
40.75,-73.979,40.756,-73.975,208
40.75,-73.991,40.71,-74.014,208
40.75,-73.991,40.743,-73.974,208
40.75,-73.991,40.745,-73.989,208
40.75,-73.992,40.75,-73.98,208
40.75,-73.994,40.757,-73.974,208
40.751,-73.99,40.756,-73.975,208
40.751,-73.994,40.754,-73.981,208
40.751,-73.994,40.759,-73.969,208
40.751,-73.994,40.783,-73.974,208
40.751,-74.002,40.755,-73.992,208
40.752,-73.978,40.739,-73.992,208
40.752,-73.978,40.766,-73.983,208
40.752,-73.993,40.764,-73.985,208
40.753,-73.973,40.776,-73.956,208
40.753,-73.986,40.76,-73.981,208
40.754,-73.972,40.749,-73.992,208
40.755,-73.972,40.751,-73.991,208
40.756,-73.968,40.757,-73.99,208
40.756,-73.99,40.76,-73.979,208
40.756,-73.99,40.763,-73.975,208
40.756,-73.99,40.766,-73.981,208
40.756,-73.991,40.744,-73.986,208
40.757,-73.977,40.763,-73.972,208
40.757,-73.982,40.764,-73.973,208
40.758,-73.989,40.765,-73.975,208
40.758,-74.001,40.774,-73.873,208
40.759,-73.965,40.75,-73.991,208
40.759,-73.971,40.745,-73.981,208
40.759,-73.972,40.75,-73.991,208
40.759,-73.985,40.753,-73.978,208
40.759,-73.985,40.764,-73.973,208
40.76,-73.968,40.777,-73.955,208
40.76,-73.97,40.747,-73.979,208
40.76,-73.972,40.738,-73.988,208
40.76,-73.972,40.741,-73.986,208
40.761,-73.961,40.772,-73.95,208
40.761,-73.969,40.767,-73.983,208
40.761,-73.976,40.755,-73.98,208
40.762,-73.966,40.774,-73.949,208
40.762,-73.979,40.773,-73.982,208
40.762,-73.983,40.768,-73.862,208
40.762,-73.99,40.742,-74.004,208
40.763,-73.965,40.776,-73.956,208
40.763,-73.974,40.756,-73.975,208
40.764,-73.955,40.765,-73.966,208
40.764,-73.969,40.771,-73.966,208
40.764,-73.974,40.758,-73.975,208
40.764,-73.977,40.774,-73.871,208
40.764,-73.98,40.751,-73.991,208
40.764,-73.992,40.75,-73.995,208
40.765,-73.966,40.767,-73.955,208
40.765,-73.982,40.758,-73.986,208
40.766,-73.957,40.779,-73.954,208
40.766,-73.968,40.76,-73.972,208
40.767,-73.965,40.773,-73.982,208
40.768,-73.982,40.761,-73.97,208
40.768,-73.982,40.775,-73.98,208
40.769,-73.982,40.763,-73.974,208
40.769,-73.982,40.793,-73.973,208
40.769,-73.985,40.761,-73.983,208
40.77,-73.864,40.757,-73.982,208
40.77,-73.962,40.76,-73.97,208
40.771,-73.964,40.79,-73.97,208
40.772,-73.982,40.761,-73.984,208
40.772,-73.982,40.765,-73.975,208
40.773,-73.958,40.78,-73.954,208
40.773,-73.962,40.779,-73.958,208
40.773,-73.982,40.781,-73.959,208
40.773,-73.982,40.782,-73.956,208
40.774,-73.871,40.719,-74.005,208
40.774,-73.871,40.75,-73.975,208
40.774,-73.871,40.757,-73.988,208
40.774,-73.871,40.764,-73.974,208
40.774,-73.873,40.753,-73.975,208
40.774,-73.873,40.781,-73.946,208
40.774,-73.982,40.776,-73.99,208
40.774,-73.982,40.788,-73.977,208
40.775,-73.959,40.773,-73.946,208
40.775,-73.963,40.767,-73.954,208
40.775,-73.988,40.779,-73.983,208
40.776,-73.953,40.76,-73.965,208
40.776,-73.962,40.783,-73.978,208
40.776,-73.976,40.76,-73.984,208
40.779,-73.958,40.768,-73.966,208
40.779,-73.958,40.785,-73.954,208
40.782,-73.972,40.771,-73.98,208
40.783,-73.955,40.773,-73.963,208
40.784,-73.98,40.776,-73.962,208
40.785,-73.977,40.794,-73.97,208
40.788,-73.977,40.783,-73.981,208
40.794,-73.972,40.811,-73.962,208
40.797,-73.97,40.792,-73.974,208
40.799,-73.969,40.788,-73.977,208
40.647,-73.79,40.76,-73.985,207
40.715,-74.002,40.713,-74.011,207
40.722,-73.997,40.732,-73.99,207
40.726,-73.992,40.738,-73.988,207
40.727,-74,40.734,-73.99,207
40.729,-73.978,40.749,-73.992,207
40.729,-74,40.749,-73.992,207
40.73,-73.993,40.725,-73.997,207
40.732,-73.982,40.772,-73.953,207
40.732,-73.988,40.747,-73.977,207
40.732,-73.988,40.756,-73.991,207
40.733,-74.003,40.726,-74.006,207
40.735,-73.991,40.756,-73.991,207
40.735,-74.006,40.743,-74,207
40.738,-73.988,40.725,-73.997,207
40.74,-73.995,40.753,-73.993,207
40.741,-73.986,40.754,-73.976,207
40.741,-73.994,40.749,-74.003,207
40.741,-74.007,40.744,-74.007,207
40.742,-73.99,40.749,-74.003,207
40.742,-74.004,40.737,-73.989,207
40.742,-74.004,40.738,-73.997,207
40.743,-73.993,40.764,-73.977,207
40.744,-73.979,40.749,-73.976,207
40.744,-73.985,40.774,-73.873,207
40.744,-74.007,40.75,-74.002,207
40.745,-73.979,40.756,-73.97,207
40.745,-73.991,40.751,-73.978,207
40.745,-73.992,40.752,-73.978,207
40.747,-73.982,40.737,-73.989,207
40.747,-73.99,40.757,-73.982,207
40.748,-73.974,40.738,-73.981,207
40.748,-73.985,40.757,-73.984,207
40.749,-73.98,40.762,-73.971,207
40.749,-73.992,40.745,-73.983,207
40.75,-73.983,40.75,-73.991,207
40.75,-73.991,40.734,-73.993,207
40.75,-73.992,40.731,-73.993,207
40.75,-73.992,40.734,-73.993,207
40.75,-73.992,40.738,-73.982,207
40.75,-73.995,40.76,-73.981,207
40.751,-73.976,40.774,-73.871,207
40.751,-73.98,40.76,-73.974,207
40.751,-73.991,40.747,-73.977,207
40.751,-73.991,40.755,-74.003,207
40.751,-73.991,40.756,-73.99,207
40.751,-73.994,40.757,-73.979,207
40.751,-73.994,40.771,-73.994,207
40.751,-73.994,40.783,-73.978,207
40.752,-73.97,40.749,-73.992,207
40.752,-73.973,40.75,-73.991,207
40.752,-73.994,40.766,-73.983,207
40.753,-73.978,40.757,-74.001,207
40.754,-73.969,40.755,-73.984,207
40.754,-73.972,40.769,-73.961,207
40.755,-73.965,40.768,-73.956,207
40.755,-73.968,40.751,-73.99,207
40.756,-73.971,40.769,-73.961,207
40.756,-73.975,40.774,-73.962,207
40.756,-73.987,40.761,-74,207
40.756,-73.991,40.774,-73.982,207
40.756,-73.995,40.742,-74.005,207
40.757,-73.972,40.752,-73.99,207
40.757,-73.993,40.753,-74.004,207
40.758,-73.963,40.752,-73.975,207
40.758,-73.969,40.775,-73.957,207
40.758,-73.973,40.751,-73.991,207
40.758,-73.989,40.765,-73.979,207
40.759,-73.973,40.741,-73.986,207
40.759,-73.98,40.751,-73.991,207
40.759,-73.989,40.781,-73.973,207
40.759,-73.992,40.754,-73.996,207
40.761,-73.964,40.754,-73.969,207
40.761,-73.981,40.75,-73.991,207
40.762,-73.966,40.775,-73.959,207
40.762,-73.971,40.774,-73.964,207
40.762,-73.986,40.769,-73.996,207
40.762,-73.986,40.77,-73.982,207
40.762,-73.986,40.774,-73.989,207
40.763,-73.959,40.779,-73.948,207
40.763,-73.968,40.764,-73.977,207
40.763,-73.974,40.749,-73.988,207
40.763,-73.981,40.754,-73.978,207
40.763,-73.982,40.746,-73.994,207
40.763,-73.989,40.754,-73.996,207
40.763,-73.989,40.757,-73.994,207
40.764,-73.955,40.763,-73.968,207
40.764,-73.959,40.771,-73.954,207
40.764,-73.969,40.774,-73.871,207
40.764,-73.979,40.77,-73.865,207
40.765,-73.97,40.774,-73.963,207
40.765,-73.973,40.768,-73.982,207
40.765,-73.977,40.778,-73.982,207
40.765,-73.992,40.777,-73.983,207
40.766,-73.952,40.752,-73.975,207
40.766,-73.952,40.776,-73.956,207
40.767,-73.963,40.767,-73.954,207
40.767,-73.967,40.757,-73.974,207
40.767,-73.969,40.785,-73.956,207
40.767,-73.971,40.75,-73.991,207
40.768,-73.982,40.749,-73.992,207
40.77,-73.863,40.765,-73.975,207
40.77,-73.864,40.756,-73.971,207
40.771,-73.866,40.758,-73.989,207
40.774,-73.871,40.745,-73.985,207
40.774,-73.871,40.75,-73.978,207
40.774,-73.871,40.753,-73.934,207
40.774,-73.871,40.757,-73.971,207
40.774,-73.875,40.757,-73.975,207
40.774,-73.962,40.765,-73.969,207
40.774,-73.966,40.76,-73.976,207
40.774,-73.982,40.76,-73.984,207
40.775,-73.959,40.765,-73.968,207
40.775,-73.959,40.767,-73.965,207
40.776,-73.96,40.756,-73.975,207
40.776,-73.976,40.769,-73.982,207
40.777,-73.964,40.765,-73.973,207
40.779,-73.951,40.758,-73.966,207
40.78,-73.956,40.772,-73.961,207
40.78,-73.957,40.765,-73.968,207
40.781,-73.961,40.765,-73.973,207
40.783,-73.955,40.771,-73.96,207
40.783,-73.955,40.78,-73.956,207
40.784,-73.952,40.776,-73.958,207
40.784,-73.955,40.775,-73.963,207
40.785,-73.954,40.772,-73.963,207
40.787,-73.945,40.778,-73.952,207
40.79,-73.975,40.784,-73.98,207
40.79,-73.975,40.805,-73.966,207
40.792,-73.965,40.787,-73.953,207
40.793,-73.973,40.786,-73.978,207
40.805,-73.966,40.793,-73.973,207
40.811,-73.962,40.795,-73.972,207
40.644,-73.79,40.643,-73.79,206
40.645,-73.782,40.72,-73.988,206
40.649,-73.784,40.75,-73.991,206
40.649,-73.784,40.764,-73.979,206
40.705,-74.017,40.715,-74.016,206
40.711,-73.96,40.718,-73.986,206
40.715,-74.016,40.77,-73.865,206
40.719,-73.988,40.724,-73.976,206
40.722,-74.004,40.726,-73.992,206
40.727,-74.003,40.744,-73.992,206
40.729,-74,40.75,-73.991,206
40.731,-73.983,40.723,-73.986,206
40.732,-73.985,40.726,-73.99,206
40.733,-73.996,40.751,-73.978,206
40.734,-73.999,40.75,-73.988,206
40.734,-74.002,40.75,-73.995,206
40.735,-73.99,40.733,-73.976,206
40.735,-73.99,40.74,-73.987,206
40.735,-73.991,40.74,-74.005,206
40.735,-73.998,40.745,-73.991,206
40.736,-73.985,40.747,-73.977,206
40.736,-73.985,40.759,-73.973,206
40.737,-73.989,40.746,-73.984,206
40.74,-73.995,40.748,-73.988,206
40.74,-74.002,40.756,-73.99,206
40.742,-73.975,40.752,-73.978,206
40.743,-74,40.756,-73.99,206
40.744,-73.973,40.765,-73.955,206
40.744,-73.988,40.757,-73.99,206
40.744,-73.992,40.758,-73.989,206
40.744,-74.007,40.751,-73.991,206
40.745,-73.985,40.762,-73.972,206
40.746,-73.972,40.758,-73.963,206
40.746,-73.978,40.752,-73.993,206
40.746,-73.978,40.755,-73.972,206
40.746,-73.978,40.759,-73.973,206
40.746,-73.98,40.74,-73.985,206
40.747,-73.977,40.752,-73.977,206
40.747,-73.99,40.742,-73.975,206
40.749,-73.988,40.756,-73.99,206
40.749,-73.992,40.74,-74.002,206
40.75,-73.991,40.756,-73.97,206
40.75,-73.992,40.73,-73.99,206
40.75,-73.992,40.751,-73.971,206
40.751,-73.971,40.739,-73.98,206
40.751,-73.991,40.743,-74.004,206
40.751,-73.994,40.747,-74.001,206
40.751,-73.994,40.756,-74.004,206
40.751,-73.994,40.765,-73.971,206
40.751,-73.994,40.768,-73.987,206
40.752,-73.978,40.747,-73.994,206
40.752,-73.978,40.75,-73.983,206
40.752,-73.993,40.744,-73.974,206
40.752,-73.993,40.745,-73.976,206
40.753,-73.97,40.739,-73.98,206
40.753,-73.975,40.774,-73.871,206
40.755,-73.965,40.762,-73.972,206
40.755,-73.977,40.764,-73.971,206
40.755,-73.985,40.761,-73.999,206
40.756,-73.968,40.733,-73.985,206
40.756,-73.974,40.768,-73.862,206
40.756,-73.977,40.761,-73.982,206
40.756,-73.988,40.751,-73.991,206
40.756,-73.99,40.766,-73.955,206
40.756,-73.99,40.772,-73.982,206
40.756,-73.991,40.755,-73.975,206
40.757,-73.99,40.749,-73.989,206
40.757,-73.99,40.753,-73.973,206
40.757,-73.99,40.755,-73.975,206
40.758,-73.963,40.767,-73.957,206
40.758,-73.985,40.774,-73.871,206
40.758,-73.989,40.765,-73.982,206
40.759,-73.986,40.764,-73.974,206
40.759,-73.992,40.753,-73.979,206
40.76,-73.965,40.755,-73.968,206
40.76,-73.972,40.774,-73.962,206
40.76,-73.974,40.768,-73.968,206
40.76,-73.986,40.705,-74.017,206
40.76,-73.995,40.75,-73.991,206
40.762,-73.966,40.776,-73.948,206
40.762,-73.97,40.757,-73.974,206
40.762,-73.979,40.755,-73.98,206
40.763,-73.977,40.75,-73.991,206
40.763,-73.982,40.758,-73.985,206
40.763,-73.982,40.768,-73.982,206
40.763,-73.986,40.75,-73.992,206
40.764,-73.973,40.757,-73.972,206
40.764,-73.973,40.757,-73.974,206
40.764,-73.974,40.76,-73.984,206
40.764,-73.981,40.742,-74.004,206
40.765,-73.955,40.759,-73.971,206
40.765,-73.972,40.75,-73.992,206
40.765,-73.981,40.76,-73.985,206
40.766,-73.965,40.753,-73.975,206
40.766,-73.98,40.769,-73.989,206
40.766,-73.983,40.771,-73.982,206
40.767,-73.954,40.774,-73.96,206
40.767,-73.957,40.775,-73.951,206
40.767,-73.962,40.778,-73.955,206
40.767,-73.963,40.784,-73.95,206
40.767,-73.969,40.782,-73.958,206
40.767,-73.979,40.772,-73.982,206
40.767,-73.982,40.761,-74.003,206
40.767,-73.99,40.774,-73.985,206
40.768,-73.982,40.769,-73.996,206
40.769,-73.955,40.773,-73.959,206
40.769,-73.958,40.761,-73.964,206
40.769,-73.958,40.762,-73.963,206
40.769,-73.958,40.765,-73.966,206
40.769,-73.961,40.782,-73.956,206
40.771,-73.951,40.755,-73.971,206
40.771,-73.96,40.764,-73.969,206
40.771,-73.964,40.784,-73.954,206
40.771,-73.982,40.763,-73.983,206
40.771,-73.982,40.78,-73.982,206
40.771,-73.987,40.805,-73.963,206
40.772,-73.959,40.765,-73.961,206
40.772,-73.983,40.765,-73.975,206
40.773,-73.946,40.779,-73.956,206
40.773,-73.955,40.752,-73.975,206
40.773,-73.96,40.763,-73.967,206
40.774,-73.871,40.754,-73.994,206
40.774,-73.873,40.747,-73.987,206
40.774,-73.873,40.751,-73.977,206
40.774,-73.873,40.757,-73.99,206
40.774,-73.873,40.764,-73.977,206
40.774,-73.981,40.769,-73.985,206
40.774,-73.982,40.765,-73.981,206
40.775,-73.957,40.785,-73.954,206
40.777,-73.955,40.783,-73.953,206
40.777,-73.979,40.761,-73.991,206
40.778,-73.952,40.757,-73.967,206
40.779,-73.951,40.77,-73.958,206
40.779,-73.956,40.773,-73.956,206
40.78,-73.953,40.785,-73.954,206
40.783,-73.953,40.772,-73.95,206
40.784,-73.952,40.775,-73.959,206
40.785,-73.977,40.795,-73.97,206
40.785,-73.979,40.8,-73.97,206
40.786,-73.972,40.776,-73.98,206
40.786,-73.98,40.779,-73.982,206
40.793,-73.967,40.78,-73.977,206
40.793,-73.967,40.782,-73.979,206
40.793,-73.967,40.783,-73.978,206
40.794,-73.967,40.788,-73.977,206
40.795,-73.966,40.788,-73.975,206
40.645,-73.777,40.666,-73.785,205
40.649,-73.784,40.756,-73.983,205
40.711,-74.016,40.752,-73.976,205
40.72,-73.988,40.752,-73.977,205
40.721,-73.987,40.749,-73.992,205
40.725,-73.987,40.734,-73.989,205
40.726,-73.992,40.731,-74.001,205
40.726,-74.001,40.74,-74.006,205
40.729,-73.99,40.74,-73.982,205
40.73,-74.002,40.762,-73.979,205
40.731,-73.983,40.72,-73.988,205
40.731,-74.002,40.74,-73.995,205
40.732,-73.988,40.741,-73.979,205
40.732,-74.001,40.749,-73.991,205
40.733,-74,40.735,-73.992,205
40.734,-73.99,40.74,-74.002,205
40.734,-73.999,40.728,-73.994,205
40.735,-73.986,40.744,-73.98,205
40.735,-73.992,40.74,-74.006,205
40.737,-73.989,40.733,-73.976,205
40.738,-73.981,40.752,-73.977,205
40.74,-73.982,40.751,-73.974,205
40.74,-73.987,40.758,-73.973,205
40.74,-74.006,40.705,-74.008,205
40.741,-74.005,40.75,-74.003,205
40.742,-73.975,40.738,-73.981,205
40.742,-73.997,40.731,-74.004,205
40.742,-73.997,40.741,-74.007,205
40.742,-74.001,40.761,-73.987,205
40.742,-74.004,40.738,-73.988,205
40.744,-73.984,40.755,-73.976,205
40.744,-73.988,40.752,-73.978,205
40.746,-73.98,40.742,-73.975,205
40.746,-73.983,40.742,-73.975,205
40.746,-73.991,40.758,-73.982,205
40.747,-73.986,40.735,-73.994,205
40.748,-73.983,40.761,-73.973,205
40.748,-73.985,40.744,-73.988,205
40.749,-73.976,40.756,-73.991,205
40.749,-73.976,40.758,-73.97,205
40.749,-73.992,40.74,-73.992,205
40.749,-73.992,40.741,-73.991,205
40.749,-73.996,40.758,-73.989,205
40.75,-73.979,40.756,-73.991,205
40.75,-73.991,40.741,-73.986,205
40.75,-73.992,40.73,-73.998,205
40.75,-73.992,40.747,-73.982,205
40.751,-73.972,40.749,-73.992,205
40.751,-73.983,40.739,-73.992,205
40.751,-73.987,40.761,-73.987,205
40.751,-73.991,40.74,-73.976,205
40.751,-73.994,40.763,-73.977,205
40.751,-73.994,40.765,-73.995,205
40.751,-73.994,40.776,-73.956,205
40.751,-74.006,40.751,-73.995,205
40.752,-73.975,40.747,-73.979,205
40.752,-73.977,40.742,-73.989,205
40.752,-73.977,40.758,-73.99,205
40.752,-73.977,40.771,-73.866,205
40.752,-73.978,40.754,-73.991,205
40.752,-73.978,40.76,-73.995,205
40.752,-73.978,40.765,-73.982,205
40.752,-73.986,40.752,-73.979,205
40.752,-73.993,40.766,-73.983,205
40.753,-73.97,40.737,-73.975,205
40.755,-73.988,40.741,-73.988,205
40.755,-73.995,40.744,-74.003,205
40.756,-73.973,40.743,-73.982,205
40.756,-73.973,40.752,-73.99,205
40.756,-73.979,40.75,-73.983,205
40.756,-73.99,40.755,-73.973,205
40.756,-73.99,40.755,-73.979,205
40.756,-73.99,40.759,-73.973,205
40.756,-73.992,40.75,-73.991,205
40.757,-73.964,40.767,-73.957,205
40.757,-73.972,40.744,-73.981,205
40.757,-73.99,40.762,-73.969,205
40.758,-73.966,40.752,-73.977,205
40.758,-73.982,40.774,-73.871,205
40.758,-73.986,40.752,-73.978,205
40.758,-73.989,40.644,-73.783,205
40.759,-73.965,40.751,-73.991,205
40.759,-73.977,40.757,-73.99,205
40.759,-73.981,40.764,-73.973,205
40.759,-73.988,40.75,-73.992,205
40.761,-73.969,40.757,-73.972,205
40.761,-73.975,40.744,-73.988,205
40.762,-73.96,40.766,-73.955,205
40.762,-73.966,40.758,-73.986,205
40.762,-73.99,40.734,-74.003,205
40.763,-73.97,40.771,-73.964,205
40.763,-73.993,40.75,-73.991,205
40.764,-73.969,40.786,-73.953,205
40.764,-73.973,40.762,-73.986,205
40.764,-73.982,40.774,-73.873,205
40.765,-73.955,40.749,-73.992,205
40.765,-73.964,40.767,-73.957,205
40.765,-73.964,40.768,-73.956,205
40.766,-73.97,40.781,-73.959,205
40.766,-73.982,40.75,-73.992,205
40.768,-73.953,40.779,-73.954,205
40.768,-73.962,40.752,-73.975,205
40.768,-73.982,40.773,-73.979,205
40.768,-73.982,40.793,-73.973,205
40.768,-73.985,40.761,-73.991,205
40.769,-73.863,40.752,-73.975,205
40.769,-73.863,40.759,-73.972,205
40.769,-73.982,40.775,-73.984,205
40.769,-73.982,40.785,-73.973,205
40.77,-73.954,40.777,-73.949,205
40.77,-73.961,40.761,-73.969,205
40.771,-73.964,40.779,-73.954,205
40.772,-73.959,40.777,-73.956,205
40.772,-73.979,40.768,-73.97,205
40.774,-73.871,40.751,-73.987,205
40.774,-73.874,40.758,-73.975,205
40.774,-73.96,40.768,-73.964,205
40.774,-73.96,40.769,-73.952,205
40.774,-73.982,40.78,-73.981,205
40.774,-73.982,40.782,-73.98,205
40.774,-73.982,40.782,-73.983,205
40.775,-73.957,40.784,-73.956,205
40.776,-73.956,40.781,-73.952,205
40.776,-73.962,40.782,-73.971,205
40.777,-73.953,40.772,-73.956,205
40.777,-73.96,40.763,-73.97,205
40.78,-73.956,40.788,-73.967,205
40.781,-73.981,40.778,-73.986,205
40.782,-73.949,40.778,-73.952,205
40.782,-73.956,40.756,-73.975,205
40.785,-73.954,40.763,-73.97,205
40.785,-73.979,40.777,-73.979,205
40.788,-73.971,40.778,-73.979,205
40.788,-73.976,40.778,-73.955,205
40.795,-73.966,40.807,-73.961,205
40.804,-73.967,40.781,-73.98,205
40.717,-74.015,40.749,-74.003,204
40.724,-73.998,40.74,-74.006,204
40.725,-73.987,40.739,-73.977,204
40.725,-73.992,40.733,-73.987,204
40.729,-73.99,40.742,-73.981,204
40.73,-73.987,40.75,-73.991,204
40.73,-73.991,40.741,-73.986,204
40.73,-74,40.749,-73.992,204
40.732,-74.007,40.74,-73.995,204
40.733,-74,40.728,-73.986,204
40.733,-74,40.756,-73.983,204
40.734,-73.999,40.743,-73.992,204
40.734,-74.006,40.725,-73.997,204
40.735,-73.99,40.756,-73.975,204
40.735,-73.991,40.741,-74.007,204
40.736,-73.994,40.74,-74.002,204
40.739,-73.987,40.762,-73.971,204
40.74,-74.006,40.741,-74.005,204
40.74,-74.006,40.774,-73.871,204
40.741,-73.982,40.752,-73.976,204
40.741,-73.99,40.735,-73.994,204
40.741,-73.998,40.72,-74.01,204
40.742,-73.975,40.748,-73.973,204
40.742,-73.997,40.72,-74.01,204
40.742,-73.997,40.736,-74.001,204
40.742,-73.997,40.74,-74.006,204
40.742,-74.004,40.749,-73.996,204
40.742,-74.005,40.762,-73.979,204
40.743,-73.984,40.737,-73.989,204
40.743,-73.993,40.748,-74.005,204
40.744,-73.973,40.763,-73.959,204
40.744,-73.992,40.756,-73.99,204
40.744,-74.006,40.75,-73.995,204
40.744,-74.007,40.751,-73.995,204
40.745,-73.987,40.74,-73.991,204
40.745,-73.999,40.752,-73.994,204
40.746,-73.984,40.774,-73.871,204
40.746,-74.002,40.742,-74.005,204
40.748,-73.985,40.742,-74.004,204
40.748,-73.985,40.754,-73.978,204
40.748,-73.989,40.764,-73.978,204
40.748,-73.993,40.743,-74.004,204
40.749,-73.973,40.732,-73.985,204
40.749,-73.982,40.762,-73.973,204
40.749,-73.989,40.763,-73.978,204
40.749,-73.992,40.745,-73.992,204
40.75,-73.975,40.755,-73.971,204
40.75,-73.981,40.759,-73.975,204
40.75,-73.991,40.709,-74.011,204
40.75,-73.991,40.723,-73.988,204
40.75,-73.991,40.734,-73.983,204
40.75,-73.991,40.736,-73.983,204
40.75,-73.992,40.751,-73.97,204
40.75,-73.992,40.755,-73.971,204
40.75,-74.003,40.756,-73.998,204
40.751,-73.991,40.758,-73.975,204
40.751,-73.994,40.759,-73.994,204
40.751,-73.994,40.762,-73.99,204
40.752,-73.975,40.758,-73.963,204
40.752,-73.977,40.756,-73.983,204
40.752,-73.978,40.702,-74.011,204
40.752,-73.978,40.744,-73.983,204
40.752,-73.978,40.762,-74,204
40.752,-73.978,40.762,-74.001,204
40.753,-73.975,40.774,-73.873,204
40.753,-73.978,40.76,-73.981,204
40.753,-73.978,40.763,-73.982,204
40.754,-73.974,40.751,-73.99,204
40.755,-73.968,40.751,-73.971,204
40.755,-73.978,40.763,-73.978,204
40.756,-73.967,40.752,-73.975,204
40.756,-73.991,40.759,-73.986,204
40.756,-73.994,40.743,-74.004,204
40.757,-73.99,40.759,-73.971,204
40.757,-73.994,40.744,-74.003,204
40.757,-74.001,40.758,-73.989,204
40.758,-73.973,40.774,-73.871,204
40.759,-73.965,40.754,-73.969,204
40.759,-73.985,40.748,-73.988,204
40.76,-73.962,40.773,-73.952,204
40.76,-73.974,40.77,-73.967,204
40.76,-73.974,40.772,-73.965,204
40.76,-73.976,40.75,-73.984,204
40.761,-73.961,40.776,-73.956,204
40.762,-73.966,40.782,-73.956,204
40.762,-73.969,40.746,-73.98,204
40.762,-73.986,40.755,-73.969,204
40.762,-73.987,40.751,-73.991,204
40.762,-74.001,40.75,-73.995,204
40.764,-73.969,40.758,-73.973,204
40.764,-73.974,40.754,-73.979,204
40.764,-73.977,40.775,-73.982,204
40.764,-73.988,40.751,-73.991,204
40.764,-73.989,40.734,-74.003,204
40.764,-73.989,40.754,-73.978,204
40.765,-73.955,40.762,-73.968,204
40.765,-73.968,40.786,-73.953,204
40.765,-73.974,40.75,-73.991,204
40.765,-73.977,40.775,-73.963,204
40.767,-73.954,40.762,-73.971,204
40.769,-73.863,40.755,-73.993,204
40.769,-73.961,40.756,-73.975,204
40.77,-73.952,40.779,-73.954,204
40.77,-73.961,40.775,-73.963,204
40.77,-73.982,40.782,-73.979,204
40.772,-73.959,40.776,-73.944,204
40.772,-73.959,40.787,-73.954,204
40.772,-73.963,40.783,-73.957,204
40.774,-73.871,40.76,-73.978,204
40.774,-73.871,40.783,-73.979,204
